electricity_kwh,lpg_kg,fuel_litres,flights_year,public_transport,meat_days_week,waste_kg_week,brands_used,brand_co2,total_CO2,category
87.23699368295588,5.187324041549671,134.03983326298848,8,9,2,5.259003793451851,"Apple/Samsung, Zomato/Swiggy, McDonalds/KFC",28.3,511.1545424018002,Medium
539.4569064577282,1.7195679375008321,182.94648481099068,3,32,4,1.9828682719342545,McDonalds/KFC,9.1,953.0428829690014,High
96.57968404739707,5.4726278547147515,69.63148802881724,8,37,5,4.687164093903131,"None, H&M/Zara",11.3,399.57419828236664,Medium
117.64009355077324,1.8480286506140997,54.48964383548307,15,40,2,8.097323547538878,Apple/Samsung,15.0,433.71915664870266,Medium
892.8440985449973,10.166177335120564,45.2229260471239,6,50,5,8.703924592377513,Zomato/Swiggy,4.2,977.173965163372,High
777.5342696143214,8.767113070406328,50.898181539326174,13,21,6,6.879861863970087,"McDonalds/KFC, H&M/Zara, Amazon",28.9,1005.1848407551256,High
237.09411458264688,3.481006607731263,26.98666859206289,13,15,6,10.77978042723347,"None, Amazon, Netflix",9.7,516.4693904250292,Medium
639.4445745535412,3.4961578755037226,119.35564552167071,6,18,5,8.181966417496646,Zomato/Swiggy,4.2,941.7157557870498,High
804.9455900096548,12.522181474387857,56.16521373225114,15,10,5,19.436928277307622,Uber/Ola,6.8,1095.345914355268,High
895.1111092985215,7.742426779810865,122.98887233158091,17,52,0,16.339658632294032,"Zomato/Swiggy, Netflix, None",5.4,1243.0698161909443,High
494.891580497189,1.1238987346651386,16.60646990251362,5,10,1,18.688569572915515,"H&M/Zara, Zomato/Swiggy, Amazon",24.0,629.6281413961888,Medium
902.624883531144,18.40385199534136,23.091358423575812,6,13,5,11.59111197804136,Amazon,8.5,985.6878376044625,High
532.4575690816835,8.099049716196006,107.22838555938891,18,38,4,13.888452945704842,"Zomato/Swiggy, Amazon, McDonalds/KFC",21.8,998.857857693851,High
703.8166400688065,11.820951097133763,102.3061888952028,7,58,3,4.166851126922693,"Amazon, McDonalds/KFC, H&M/Zara",28.9,1023.5897249855427,High
980.0778914538822,17.70823899836747,54.30198534757773,0,25,1,15.30292938750552,"Uber/Ola, Amazon",15.3,1144.4816035350002,High
274.1541997348004,8.043179945472955,165.42617032410848,16,43,4,5.483451112140194,"McDonalds/KFC, None",9.1,802.134968574109,High
210.09521227835424,16.413200788224984,37.409432973509894,18,19,0,3.7708256269493483,"Zomato/Swiggy, McDonalds/KFC",13.3,463.40229341843377,Medium
374.9178837289767,18.295044492059,72.13222483663722,6,19,5,1.795327626044067,"Uber/Ola, None",6.8,637.5311912400107,Medium
206.1790715842939,3.481347673267403,111.10234121448043,17,54,4,9.972374742437342,"H&M/Zara, Apple/Samsung",26.3,672.0116337077606,Medium
319.9546654196305,17.849849200066178,173.44222050307292,5,4,4,6.448995932957656,McDonalds/KFC,9.1,828.0468382765343,High
755.8360572020738,2.396648934127563,83.71019503335533,5,0,4,19.747816280087584,"Apple/Samsung, Netflix, Zomato/Swiggy",20.4,1072.9347794392213,High
503.64783412522286,5.50254818758666,79.72019108818087,0,10,1,5.746851738300448,"McDonalds/KFC, Uber/Ola",15.899999999999999,648.450720117678,Medium
406.2892297701568,16.16422895300473,115.90748560635893,9,46,5,17.464322326054425,"H&M/Zara, Apple/Samsung, McDonalds/KFC",35.4,895.9330433369928,High
400.28780501200345,18.013690965752232,63.33908309257925,7,9,4,7.012336613495227,"Zomato/Swiggy, None",4.2,661.9854429570992,Medium
234.80347615505053,13.682775767461141,141.8346506319179,6,46,3,15.233410193935836,None,0.0,737.9349015431475,High
475.0408815726455,2.096516990449855,49.739188133400944,8,27,5,13.5369848913244,"Amazon, H&M/Zara, None",19.8,688.9506138191953,Medium
643.4037807537674,10.459845538095053,164.63919938804244,0,44,2,11.673887538571963,"H&M/Zara, Apple/Samsung, None",26.3,1077.4429381726475,High
182.19709279231256,11.452682180995428,54.47068262669224,10,46,3,8.919673925627926,Netflix,1.2,464.779910196223,Medium
974.1722183967039,5.637194600013151,198.54023245810245,2,33,0,13.750995244047267,"Zomato/Swiggy, Amazon, Apple/Samsung",27.7,1380.8931184163052,High
471.1171176053969,19.825916138007955,63.292494865528525,17,53,6,8.738288654120312,"H&M/Zara, Amazon",19.8,829.0869737039233,High
950.562870913825,6.712559137187945,175.76522773103954,5,12,1,11.413904452219077,"McDonalds/KFC, Apple/Samsung",24.1,1360.8590112956479,High
177.92598029297596,4.205095385885185,79.47119082121145,10,43,2,12.20623299988341,Uber/Ola,6.8,551.9039768686034,Medium
778.8551555140461,2.202720573040977,49.21096840618606,4,24,1,6.079749180705355,Amazon,8.5,833.3614258206082,High
636.7561480163677,7.570025217462759,45.23265009207105,19,22,1,7.454993068802406,"Netflix, Apple/Samsung",16.2,901.4850677816008,High
829.0609135662022,13.852373832921067,170.03825636997564,3,35,4,1.3429512075982597,"Uber/Ola, Apple/Samsung",21.8,1217.4026610527653,High
620.6440268074449,4.628341865849666,61.75059726257535,7,59,3,17.1910208745009,"Apple/Samsung, Amazon, None",23.5,854.6801002207883,High
964.6948015806659,15.390884349271888,67.7126017919494,9,11,2,15.36367974171206,Amazon,8.5,1186.8843624423853,High
645.5852393833648,2.7080253544345423,39.39861116778811,2,46,4,4.487078612755526,"Zomato/Swiggy, Uber/Ola, Amazon",19.5,734.9305156045227,High
795.3739190772448,8.809358619571414,192.26494362324337,12,44,2,7.878920550162615,"H&M/Zara, Zomato/Swiggy",15.5,1282.64755599137,High
883.702683906699,14.047474802120819,48.94878811976602,16,1,5,9.000320177171542,H&M/Zara,11.3,1086.494231352091,High
728.854297649937,2.706188053752754,49.48872379632241,4,19,5,7.3531951480016735,"Zomato/Swiggy, Uber/Ola",11.0,836.9963882567669,High
548.0248237350023,11.956844199899548,188.77957805093916,7,15,3,16.166613325515705,"McDonalds/KFC, H&M/Zara, None",20.4,1102.3574837580038,High
309.1762248252493,15.979050248338112,180.17977099903658,18,13,4,14.78299341619422,"Apple/Samsung, None, Netflix",16.2,988.974139611659,High
861.7679827258859,11.910977925784131,49.78217663598203,17,52,2,15.576015872682715,Zomato/Swiggy,4.2,1139.452180274402,High
506.54934005424445,10.229278486550351,172.94511390359787,0,1,6,18.178470967752713,"Apple/Samsung, Zomato/Swiggy",19.2,1023.0720754035681,High
639.6728150183061,16.765991064056813,49.964642617223376,3,48,5,12.307873862107208,Uber/Ola,6.8,863.736590247724,High
125.26521098687383,19.708407000024334,16.89283297057489,17,15,4,12.676152251533033,"None, Amazon, McDonalds/KFC",17.6,460.82756612540896,Medium
522.4837569705073,3.626259047103495,164.072269679165,13,3,1,14.716748273297423,"Zomato/Swiggy, Apple/Samsung",19.2,1086.4767142725382,High
713.2497618188528,13.826926826550743,154.31163156305726,10,42,5,13.943419298362867,McDonalds/KFC,9.1,1167.4749352784843,High
604.8683144370815,1.613151086790734,58.933424338294294,8,12,0,17.526447349580273,"Apple/Samsung, Netflix",16.2,776.3908589649841,High
476.1271132434197,0.8568204794789436,18.027797024521863,12,37,2,15.633765911046352,H&M/Zara,11.3,649.0078907847717,Medium
262.25595091218577,5.6163794046202025,41.28777689542955,16,48,6,3.2887137130973616,"Amazon, McDonalds/KFC, None",17.6,534.0673758932531,Medium
344.18669008565155,19.418395770537597,154.2113141812931,14,0,5,18.63881369350795,Apple/Samsung,15.0,993.1430158078056,High
715.593140254186,11.043913027378753,192.94956298848533,1,8,3,13.978886515722847,"Netflix, Zomato/Swiggy, Uber/Ola",12.2,1226.1437560390943,High
262.981163897429,5.365426879108224,51.80041435889831,5,20,2,3.4157725907007213,"Amazon, Netflix, Zomato/Swiggy",13.9,405.4868893230385,Medium
640.6402845434377,2.6517219280991755,163.65176020708984,6,17,0,15.667500978602721,"Uber/Ola, Netflix, None",8.0,1053.1867223076383,High
610.250731928393,18.40366806026672,45.58653146743088,1,42,2,7.809838065044887,None,0.0,731.2369898103793,High
971.8966054175205,7.247331637428813,135.9200783650167,12,31,2,16.31358032869356,None,0.0,1309.9773650917475,High
107.74275036043639,6.133945407739965,16.722693806305266,9,45,5,19.15271291681412,"Netflix, Zomato/Swiggy",5.4,365.10914398629006,Medium
152.71647693125843,17.1592686399801,117.059128076452,15,33,2,5.8495986860696645,"McDonalds/KFC, Uber/Ola, H&M/Zara",27.2,656.2129087016506,Medium
530.7792923634692,12.088056634217413,53.83797823894363,8,19,3,17.290809875613277,"McDonalds/KFC, Amazon, None",17.6,820.6812221725327,High
550.7543340859529,3.3727222328325435,185.1691897467314,7,42,0,15.697666032734833,Amazon,8.5,1050.2344380421175,High
87.93127586491268,8.430210630383435,57.95017775579072,14,1,5,13.752513103808877,None,0.0,486.94661128497194,Medium
834.5626498164795,18.564621362114156,79.68813897246132,6,3,0,8.313490346657359,"Apple/Samsung, Uber/Ola, McDonalds/KFC",30.9,1055.6974446949037,High
519.9873231977509,18.02407149128709,168.13582223091618,18,58,3,3.087379813444738,"H&M/Zara, Uber/Ola, Zomato/Swiggy",22.3,1089.2211522808695,High
379.31155930850235,1.4021958544862168,87.65491650935886,3,44,2,10.194039730478611,"Amazon, Apple/Samsung",23.5,621.2169145382848,Medium
352.91108208413203,5.372263855052443,47.68245035898369,8,37,2,3.00766596577232,"Amazon, Apple/Samsung",23.5,515.1667950737844,Medium
868.3368224764722,3.090787960582988,109.50886417885943,18,6,5,10.502797310688177,None,0.0,1247.6768250665634,High
236.89622310677132,10.676234285166897,167.9982391299964,1,21,0,16.585572144735824,"Apple/Samsung, None",15.0,724.722686453456,High
202.3968201609788,14.999666340606367,86.63552240093048,6,19,2,19.9551245536183,"Apple/Samsung, Uber/Ola, Zomato/Swiggy",26.0,634.9296963531201,Medium
252.519602762119,5.9108642231193524,26.577697840973524,18,57,6,4.76216551836907,"McDonalds/KFC, Apple/Samsung, None",24.1,504.9425213330169,Medium
643.7714202693654,15.159921547706434,76.61738262290336,5,34,1,4.949302804593426,"None, McDonalds/KFC, Zomato/Swiggy",13.3,844.5886855868396,High
820.3843128469887,13.37431146138336,190.89502661883827,14,3,2,16.406783306462312,"Netflix, Amazon",9.7,1376.0541041561842,High
364.4297590987706,14.564444188150336,14.40432407315444,6,59,6,9.912114013646988,"Apple/Samsung, Amazon, McDonalds/KFC",32.6,568.7597518510355,Medium
214.78889820907224,18.964874266053062,81.68903448960396,5,52,2,18.400287324605756,"None, H&M/Zara, Amazon",19.8,616.4454467500332,Medium
248.7344592471895,8.492237215734056,129.60575878803309,0,19,4,15.610928514043072,"Amazon, H&M/Zara",19.8,655.5972079131006,Medium
638.2245895919584,6.851360492229583,15.70354524236457,13,34,0,14.992127529873652,"McDonalds/KFC, Amazon",17.6,799.9300040540484,High
283.73346490351844,13.676944162633752,68.99050940061362,0,32,0,2.9371204644384794,"Zomato/Swiggy, None",4.2,431.0697387363438,Medium
883.4162197837984,16.151142829555805,188.11567078805263,5,50,6,1.6816357383077114,None,0.0,1329.3030050648183,High
148.69678669359826,3.8289058341854343,6.127138441228652,17,58,1,7.018493573537367,"None, Zomato/Swiggy",4.2,335.4296660701654,Medium
80.75010730524419,16.935992016295227,150.3483759011886,16,20,1,5.128668856130118,Apple/Samsung,15.0,574.7016177870021,Medium
133.95933366285874,1.157049819981828,168.27499322719922,1,44,1,14.53386883264175,Amazon,8.5,584.3604823170206,Medium
853.3609643670044,0.1278750415203911,55.41214508355004,7,13,0,9.563940759154958,"Netflix, McDonalds/KFC",10.299999999999999,961.4564607937548,High
668.668043682378,3.1685429881235883,42.94287390396245,1,30,4,10.939781117949462,"McDonalds/KFC, None",9.1,785.9699726728893,High
959.8574014613878,19.57334373946465,182.96417871724142,15,21,4,16.46108817456608,"Amazon, McDonalds/KFC, Uber/Ola",24.4,1522.0813581902835,High
369.4817142062697,10.47130755235553,152.80033909614488,3,59,3,10.091588953548477,Amazon,8.5,801.3103604676011,High
252.04422160921445,0.9313482302821874,22.67614192140046,1,47,0,11.353600095302584,"Uber/Ola, Zomato/Swiggy, McDonalds/KFC",20.1,371.8411826678527,Medium
583.8764773480617,19.943513680994258,42.439451103280575,4,29,3,17.00408506175242,H&M/Zara,11.3,826.3682611481695,High
560.9368651704111,14.89822509654045,124.2710309985109,16,28,2,9.195380376842744,"Uber/Ola, H&M/Zara, None",18.1,1015.6176651612168,High
611.4727887855556,16.760101519024325,83.88338577937849,1,35,1,2.579407450358381,McDonalds/KFC,9.1,772.1532308706927,High
380.15716952733135,4.258810529601669,100.83487408757996,13,48,3,10.912398982266668,Netflix,1.2,768.800437638865,High
55.60209303494742,2.1089886847271533,190.3084870204535,19,41,5,12.007872000424102,"Apple/Samsung, Amazon, Zomato/Swiggy",27.7,723.3687285711673,High
83.280070293586,10.301698854352688,84.04709263839479,6,28,3,10.724139281946867,"Apple/Samsung, None",15.0,432.0456185487303,Medium
680.6351383513872,15.443513685644849,176.3363991628538,14,6,0,5.902940827144231,"Zomato/Swiggy, McDonalds/KFC, Uber/Ola",20.1,1182.6347152498738,High
547.0951457477073,12.755613046369952,132.14894373211465,17,31,1,5.250111296790432,McDonalds/KFC,9.1,941.5518129829493,High
829.9606966687098,12.621186630363422,24.323891742711233,12,12,1,8.025371066704988,McDonalds/KFC,9.1,929.4754308702553,High
335.3893658474571,15.141921673766397,148.90140732954393,11,56,4,4.158346031569916,None,0.0,809.1316721334498,High
824.6986253696164,4.54041651107024,104.04181479126295,1,12,3,13.654449906202863,"Uber/Ola, None, Netflix",8.0,1031.990623997128,High
454.2168427789661,13.230385636219788,45.01945007839772,11,53,4,12.678823124313242,"Zomato/Swiggy, Netflix",5.4,711.2109956436434,High
141.8634662690204,7.842213382707146,57.909864616459615,5,13,3,13.01551669789689,"None, Zomato/Swiggy, Netflix",5.4,390.4262013266398,Medium
979.0159844611595,1.395069706406784,111.46648495015026,0,5,0,5.271152369658884,"McDonalds/KFC, Uber/Ola",15.899999999999999,1130.9628336879998,High
536.3391326882439,4.042852124867706,120.34049802915861,0,15,0,5.684051269873797,"H&M/Zara, Apple/Samsung, None",26.3,799.7000141166498,High
648.004588264229,15.88007478409785,193.635280805896,14,40,2,15.960414923256254,"None, Netflix",1.2,1254.784831855057,High
687.2573271650895,17.91861396160914,170.94402728211867,15,51,3,14.112123678611791,"Amazon, Uber/Ola",15.3,1242.2050401280678,High
394.2916396155366,5.656436230567539,41.167857399055244,6,47,3,17.628417134183284,Netflix,1.2,574.5127596720346,Medium
760.1519038690304,3.807218760113642,154.7984141134291,13,20,1,8.666608637759111,"Netflix, McDonalds/KFC, Amazon",18.8,1163.3515089431644,High
876.7531420834663,0.5344900849034961,1.6583616303291082,18,52,6,11.399228809857302,"Uber/Ola, None, Apple/Samsung",21.8,1026.0629259326952,High
417.82762759316586,18.95394777173624,25.9616922330288,18,43,1,15.036776412677856,Apple/Samsung,15.0,726.361425772869,High
674.1508422999708,13.677098500704156,39.94008321325664,12,15,6,19.50894441161857,Zomato/Swiggy,4.2,973.5833725466957,High
769.267632778349,19.140602100863205,119.43987053182758,11,4,4,19.80300444406822,"None, Netflix",1.2,1194.1745951146102,High
230.61960280462722,17.276983659411098,38.93700126003734,0,23,2,19.98433283708733,"Uber/Ola, Zomato/Swiggy",11.0,461.21646771366477,Medium
365.96628017616905,6.809331853808153,73.05458840706143,11,42,0,17.920003178231322,H&M/Zara,11.3,701.462134384727,High
153.35605406190712,2.253660915110136,48.555956428415904,3,0,3,13.153365563604481,"None, Uber/Ola, H&M/Zara",18.1,380.82464048133517,Medium
622.0980410357932,9.981135897202755,67.48332487599266,14,9,4,1.1324480649996023,"Zomato/Swiggy, Amazon",12.7,836.4114027552981,High
810.8908110298133,0.5362759563534203,188.4902889468132,15,42,2,14.291331502277366,"Netflix, Apple/Samsung, None",16.2,1293.8090008184981,High
630.2967237556869,2.9983325628689927,199.47527051908602,14,46,1,5.533390806601883,Amazon,8.5,1144.9570282080529,High
220.79463942819177,4.668652580301671,137.14442125282184,7,57,2,2.0861757988946312,"Uber/Ola, None, Amazon",15.3,623.4539018712378,Medium
569.0500664748305,13.312931922889504,114.46157429113617,18,58,4,14.246504149957586,"Uber/Ola, Zomato/Swiggy",11.0,1005.7379619839486,High
843.1874411000892,10.197549479081921,141.68956916325664,14,34,0,15.364207616347674,Apple/Samsung,15.0,1289.6578647669576,High
337.58855627430813,6.048391122255956,154.33044008378167,17,30,1,13.529229283187242,None,0.0,870.4753925846442,High
841.0189271400084,11.295367983826798,147.8025487219029,10,55,5,7.93822589250887,"Netflix, H&M/Zara, Apple/Samsung",27.5,1250.5776929945305,High
795.3921195814886,2.504052977767346,16.378505640000963,8,14,1,10.709078357503342,Apple/Samsung,15.0,819.220801493069,High
70.65376744484112,15.114162536372252,62.0586838573548,0,10,0,18.7640049129192,None,0.0,368.8453412916249,Medium
277.4820733812269,14.240702775065685,68.68627635794995,8,8,6,14.862608353561901,"Amazon, Zomato/Swiggy, Netflix",13.9,609.972239200402,Medium
565.7952855078395,4.330053513610588,73.85089483002825,11,1,1,10.589000436487382,Uber/Ola,6.8,787.4480905372817,High
731.7365015182963,12.127831115526135,68.86275573030841,1,43,4,12.275533887070372,"Netflix, Zomato/Swiggy",5.4,875.6542422707835,High
886.5039993701878,10.066052085944758,157.41845949006552,10,51,6,18.62598836858077,"Amazon, Uber/Ola, McDonalds/KFC",24.4,1426.1565681460509,High
658.9902023544995,1.2163262369959948,149.52093357687565,13,29,1,8.481867923123872,"H&M/Zara, Amazon",19.8,1062.1221083378716,High
411.3269626870622,5.563078336722689,0.9200605785303573,1,15,3,2.935030594235715,None,0.0,389.8987914064157,Medium
225.39584640044959,19.98965408047705,59.276304698943804,14,55,2,7.190698592358356,Zomato/Swiggy,4.2,546.2365174936981,Medium
772.0340626893098,1.9907132222163204,124.73272955706511,17,47,6,8.888804079989443,"Netflix, None",1.2,1139.8777465479286,High
246.44248135791412,10.128226140443214,24.053124397759905,13,52,4,6.186313527349277,Amazon,8.5,455.12159356130275,Medium
710.6589953948373,16.98667509229154,14.239658897106477,11,0,0,11.050475699750956,McDonalds/KFC,9.1,831.4516698166749,High
222.15103650264703,6.013037460103279,165.67962389969634,9,47,4,6.792299627775469,"None, Uber/Ola, Apple/Samsung",21.8,731.073864261012,High
136.5011577939912,5.21417277987501,90.53685443441381,13,5,3,2.9604121222652693,"Netflix, Apple/Samsung, Uber/Ola",23.0,497.4465127211974,Medium
288.54521252120776,17.815861033806474,171.1374735841707,14,45,6,4.573301758514964,"Uber/Ola, McDonalds/KFC, H&M/Zara",27.2,931.6134294498324,High
320.68331524885855,6.096598939631461,164.71054543531312,4,56,1,18.444965585039643,Zomato/Swiggy,4.2,775.1640682086136,High
664.8486777701645,13.029866225055839,178.67410442811712,1,56,1,12.962316952916346,Netflix,1.2,1065.6617393635531,High
202.83919935495598,14.80625968661965,9.654912712129416,5,10,5,6.971865542497957,"Zomato/Swiggy, None, McDonalds/KFC",13.3,370.15901642762424,Medium
933.7915673375437,15.772354986142101,37.226013221676915,11,32,4,7.9714403375083585,"Amazon, Apple/Samsung, H&M/Zara",34.8,1118.8278601277627,High
576.6436020251598,19.89519274613993,59.2286328802841,1,51,1,10.374280256771478,Netflix,1.2,806.151579914192,High
516.3851442756422,16.063841394198008,27.246077567572023,3,16,1,13.789470637691396,"Amazon, Uber/Ola, Zomato/Swiggy",19.5,673.9990942715751,Medium
462.95978859294934,13.140243137750687,97.09396415714284,6,54,3,12.06141790703163,Amazon,8.5,764.5887114422616,High
588.2712796026815,17.90927115517947,159.7953780078117,15,50,0,18.721264366695888,"Amazon, Zomato/Swiggy",12.7,1170.9157680652788,High
71.32461880369318,18.11489271277895,190.23636216994092,0,33,5,12.88922770487388,"McDonalds/KFC, Uber/Ola, None",15.899999999999999,680.7396048558763,Medium
990.5820558501283,19.4633291531923,177.9148268952932,0,45,5,18.30504761249389,"Netflix, McDonalds/KFC",10.299999999999999,1436.3314881899391,High
579.6481573845526,15.529305289529722,91.46733600316166,13,39,5,1.1031730241267417,"Netflix, McDonalds/KFC, Apple/Samsung",25.3,857.5240086692993,High
83.4352520331689,3.898546611962619,127.29822027419044,10,24,6,17.92062996651698,"Apple/Samsung, None",15.0,635.7149216749716,Medium
610.4787244646199,14.196121778079803,46.139224689730575,11,54,2,14.707713171354843,"Netflix, Amazon",9.7,825.0390781245725,High
465.22482037519484,1.5025688328763698,80.60179998638397,10,21,4,4.271675628129634,None,0.0,711.3142299247949,High
72.83581183308843,6.35925855830787,174.2365190840006,5,25,0,5.997722365655971,"Amazon, Uber/Ola, Netflix",16.5,570.7515832662974,Medium
928.2073145495993,2.316150206311669,5.839504403896156,11,26,2,11.313389984113748,Amazon,8.5,958.3333303709618,High
60.038528470122685,18.998852137750802,106.55185452869486,11,37,0,3.3738249516603145,"Amazon, Netflix",9.7,464.39793000833384,Medium
598.9780930339303,6.7750822444872405,174.55965957980425,9,8,4,15.92199711312887,"Netflix, Zomato/Swiggy, Apple/Samsung",20.4,1109.1898178861575,High
963.7012102449128,14.264312928864996,24.40197477015209,7,36,5,16.032303458226107,Uber/Ola,6.8,1062.5405432519058,High
275.7242721338747,11.426368715722546,196.5092403902244,19,4,3,6.718030784446552,Netflix,1.2,936.0785466776973,High
291.4701205314168,2.150228261142737,2.4782927962338386,18,17,3,2.3265230944831234,"Zomato/Swiggy, Uber/Ola",11.0,431.7562730342564,Medium
50.40197213214475,11.226888957617549,177.22400229263286,6,21,3,19.788101725437915,H&M/Zara,11.3,665.3324930575893,Medium
113.03361338858186,13.220470868497458,70.73451487899338,13,45,0,5.7638487056421726,Zomato/Swiggy,4.2,420.80941302734124,Medium
92.6439909982337,17.630345146272592,26.53811633555254,3,11,4,2.2836143750295563,"McDonalds/KFC, Netflix, Apple/Samsung",25.3,292.8057450399031,Low
831.5234695040042,1.4017128483828634,31.47163505090702,0,59,1,7.269334228287559,"H&M/Zara, Uber/Ola, Netflix",19.3,814.7652351592232,High
844.900691447673,5.912679701936812,140.23574367085416,7,43,1,19.41106198131157,"Netflix, McDonalds/KFC, Apple/Samsung",25.3,1266.1645969355798,High
740.3650799752966,13.84681887825225,174.14393533118883,4,21,3,16.065624642287904,"Netflix, Amazon, Apple/Samsung",24.7,1217.875579130752,High
385.1077618912375,0.6866327174362374,128.2132707613576,7,5,6,10.126328516392725,"McDonalds/KFC, Uber/Ola, None",15.899999999999999,776.8921398072818,High
830.1917273944001,4.071069123549417,185.7449942721506,7,35,0,6.801278012787925,"None, Apple/Samsung, McDonalds/KFC",24.1,1249.8674873310351,High
562.7857942307379,4.373407928093362,168.49575901137982,6,26,1,9.042815872401905,"McDonalds/KFC, Apple/Samsung",24.1,986.7313412319168,High
339.09476265592707,13.386528255471477,1.8063613881300844,18,46,0,1.3299465563822008,"Amazon, Netflix, H&M/Zara",21.0,493.7182063383936,Medium
465.41293065867086,5.719213589508949,133.88593288602695,3,54,4,14.64903914738538,"Zomato/Swiggy, H&M/Zara, Netflix",16.7,860.6009135312756,High
112.47938134284688,11.991913245203147,60.92693774285851,19,14,6,2.8932411594850205,"Amazon, H&M/Zara",19.8,455.041564420971,Medium
947.663252412418,19.306968933526147,90.90000234408203,5,56,6,10.861713960611837,"Apple/Samsung, Amazon, McDonalds/KFC",32.6,1199.613271159509,High
638.1605964842481,15.864859640024678,18.806149626845347,11,16,3,11.751056004388824,"Zomato/Swiggy, H&M/Zara",15.5,809.1859812021683,High
744.6724376840442,6.658056092890121,56.419832374330085,17,2,2,1.032105711743584,"Amazon, McDonalds/KFC",17.6,916.510202734305,High
692.7542018988828,9.447999376787287,126.5371934865015,11,9,3,19.617693893571197,H&M/Zara,11.3,1160.9304078074742,High
684.3624852949316,4.013478042020058,43.676426051264805,17,24,2,6.740641716088845,"McDonalds/KFC, None",9.1,848.9006192000232,High
66.39793622237808,0.31440020606899655,129.5073336542386,2,20,6,2.467260768850201,"H&M/Zara, McDonalds/KFC",20.4,419.26943364603494,Medium
549.1027157956044,5.7943079624971645,184.60643415933447,9,53,1,17.233382606930313,"McDonalds/KFC, H&M/Zara, Uber/Ola",27.2,1098.0193584013928,High
830.6247171942574,7.3881722240987635,0.988061000991447,6,39,6,3.8870994769755596,"Apple/Samsung, McDonalds/KFC, Zomato/Swiggy",28.3,849.0431354778107,High
92.29290884101995,11.287343458369508,157.15414394597167,2,8,5,1.4741475882652821,Netflix,1.2,548.4866515113617,Medium
958.3573996938571,18.881332985274597,128.26377603263765,18,23,2,10.399122912265048,"Netflix, Amazon",9.7,1308.1211002347377,High
452.9516988556897,18.957041461436674,9.32655254675845,12,31,5,3.468422730153894,McDonalds/KFC,9.1,634.423701391478,Medium
325.40071744880265,1.401965977185775,158.03342744904407,3,2,0,19.666038260723735,"None, McDonalds/KFC, Apple/Samsung",24.1,772.903158891216,High
555.2302935598457,12.292913590623407,44.90420702742621,9,57,6,1.1978087456378006,Apple/Samsung,15.0,748.6726965238305,High
811.1534784508844,0.8470530177571223,53.16410814452497,5,32,5,1.9727495395840076,Uber/Ola,6.8,920.2341226112397,High
501.0173086802057,12.96162149631407,18.703136493874673,0,42,2,16.83239536158041,"Apple/Samsung, Netflix, H&M/Zara",27.5,649.9058182307813,Medium
662.8503927570722,2.354061245502932,106.87596306865188,5,44,1,5.555282224722493,H&M/Zara,11.3,862.5636811036428,High
524.918668473517,18.928056500442008,99.64474805364534,7,11,1,18.32033831429494,"None, Apple/Samsung",15.0,896.5838747529122,High
649.7086438091012,17.286773650779388,69.4349012672578,14,28,6,6.911604016024236,"H&M/Zara, None",11.3,958.8574082653942,High
181.12936943680475,0.4465766110676661,33.750761553354614,7,20,3,2.325870375847709,H&M/Zara,11.3,326.90335912411314,Medium
86.73021686919495,15.642634489157125,167.59071089981316,5,38,1,1.2012441817891768,None,0.0,533.9159634024862,Medium
180.05633541252308,12.71794234341222,175.27568601353434,18,33,0,6.368778264086342,"Netflix, McDonalds/KFC",10.299999999999999,774.1891965786423,High
321.54623743073233,9.907383812687582,108.11592214273442,13,32,2,10.000880934422085,"None, Apple/Samsung",15.0,718.0296729403515,High
290.6882593257015,12.052689735049768,48.84506671987563,1,31,4,1.019306107595328,"Apple/Samsung, Uber/Ola",21.8,462.0800099884858,Medium
634.4165821776146,13.56500120926275,19.222013139736795,6,19,1,12.041036848333992,Uber/Ola,6.8,714.6675870413615,High
483.0949529275289,17.689149511210264,173.70883349831254,7,2,5,7.339569614819904,H&M/Zara,11.3,952.536289793114,High
86.87138197550468,15.347153220854908,19.21054391791086,9,3,2,8.412917057885817,"Amazon, Uber/Ola, McDonalds/KFC",24.4,297.19919101189646,Low
83.12261100117429,11.507556386599811,2.6360075498902624,12,16,3,5.966808015764026,None,0.0,221.2064995659099,Low
136.05860201463247,16.492313214900168,93.87951546772774,19,49,4,11.051858903380193,Netflix,1.2,602.0829425537311,Medium
385.42709953082266,19.738459130072002,146.25420439586685,0,16,3,5.372329817394732,"McDonalds/KFC, H&M/Zara",20.4,798.3115010296235,High
55.87380341554298,6.003640417865894,91.50740089540813,8,18,0,3.5616196369729396,"H&M/Zara, Uber/Ola, None",18.1,365.76532484067167,Medium
519.2879021586333,2.368413880365363,10.28212139730722,9,3,3,17.922294558912853,"Netflix, Apple/Samsung, McDonalds/KFC",25.3,677.3710374358061,Medium
392.63618109383754,14.628965214173995,138.00582268436457,19,28,2,8.420544677580496,Zomato/Swiggy,4.2,874.0926001761368,High
577.669237318785,19.571926678259665,128.46652411157018,1,16,4,2.4616766541988446,McDonalds/KFC,9.1,887.2529901793324,High
734.7839666786608,2.3341184240493518,136.305946224911,19,21,6,5.376132336760297,Apple/Samsung,15.0,1135.6185325236727,High
288.4241747058617,8.634145160164843,42.24049826980989,10,1,3,6.88891601581552,Zomato/Swiggy,4.2,477.1485633111762,Medium
